#    eta               f             df/deta       d2f/deta^2       d3f/deta^3            v Rex
#  0.00000000E+00    # beta 
 0.51600002E+00  0.44156928E-01  0.17115313E+00  0.33074895E+00 -0.73024286E-02  0.22079046E-01
 0.52200002E+00  0.45189502E-01  0.17313750E+00  0.33070465E+00 -0.74721892E-02  0.22594138E-01
 0.52800003E+00  0.46233982E-01  0.17512160E+00  0.33065933E+00 -0.76438487E-02  0.23115113E-01
 0.53400003E+00  0.47290366E-01  0.17710542E+00  0.33061297E+00 -0.78174041E-02  0.23641967E-01
 0.54000003E+00  0.48358651E-01  0.17908897E+00  0.33056557E+00 -0.79928525E-02  0.24174697E-01
 0.54600003E+00  0.49438838E-01  0.18107222E+00  0.33051711E+00 -0.81701907E-02  0.24713300E-01
 0.55200003E+00  0.50530923E-01  0.18305518E+00  0.33046757E+00 -0.83494157E-02  0.25257772E-01
 0.55800003E+00  0.51634905E-01  0.18503785E+00  0.33041696E+00 -0.85305242E-02  0.25808109E-01
 0.56400003E+00  0.52750782E-01  0.18702020E+00  0.33036526E+00 -0.87135128E-02  0.26364308E-01
 0.57000003E+00  0.53878552E-01  0.18900224E+00  0.33031245E+00 -0.88983783E-02  0.26926366E-01
 0.57600003E+00  0.55018213E-01  0.19098396E+00  0.33025853E+00 -0.90851171E-02  0.27494278E-01
 0.58200003E+00  0.56169764E-01  0.19296536E+00  0.33020348E+00 -0.92737259E-02  0.28068040E-01
 0.58800003E+00  0.57333203E-01  0.19494642E+00  0.33014730E+00 -0.94642010E-02  0.28647649E-01
 0.59400003E+00  0.58508527E-01  0.19692714E+00  0.33008997E+00 -0.96565388E-02  0.29233101E-01
 0.60000003E+00  0.59695734E-01  0.19890752E+00  0.33003147E+00 -0.98507355E-02  0.29824391E-01
 0.60600003E+00  0.60894822E-01  0.20088754E+00  0.32997181E+00 -0.10046787E-01  0.30421515E-01
 0.61200003E+00  0.62105790E-01  0.20286719E+00  0.32991097E+00 -0.10244691E-01  0.31024469E-01
 0.61800003E+00  0.63328634E-01  0.20484648E+00  0.32984893E+00 -0.10444441E-01  0.31633249E-01
 0.62400003E+00  0.64563353E-01  0.20682540E+00  0.32978569E+00 -0.10646035E-01  0.32247850E-01
 0.63000003E+00  0.65809944E-01  0.20880393E+00  0.32972124E+00 -0.10849468E-01  0.32868268E-01
 0.63600003E+00  0.67068406E-01  0.21078207E+00  0.32965556E+00 -0.11054736E-01  0.33494498E-01
 0.64200003E+00  0.68338735E-01  0.21275981E+00  0.32958864E+00 -0.11261835E-01  0.34126535E-01
 0.64800003E+00  0.69620930E-01  0.21473715E+00  0.32952047E+00 -0.11470761E-01  0.34764375E-01
 0.65400003E+00  0.70914987E-01  0.21671408E+00  0.32945105E+00 -0.11681508E-01  0.35408013E-01
 0.66000003E+00  0.72220905E-01  0.21869058E+00  0.32938035E+00 -0.11894074E-01  0.36057443E-01
 0.66600003E+00  0.73538681E-01  0.22066666E+00  0.32930838E+00 -0.12108452E-01  0.36712661E-01
 0.67200003E+00  0.74868311E-01  0.22264230E+00  0.32923511E+00 -0.12324638E-01  0.37373661E-01
 0.67800003E+00  0.76209795E-01  0.22461750E+00  0.32916055E+00 -0.12542629E-01  0.38040439E-01
