#  Theta paroi en °         Kp           Mach amont
    10.87153259        0.08347583        6.00000000
    10.96134429        0.08472628        6.00000000
    11.05090505        0.08598235        6.00000000
    11.14022073        0.08724406        6.00000000
    11.22929701        0.08851140        6.00000000
    11.31813934        0.08978437        6.00000000
    11.40675298        0.09106297        6.00000000
    11.49514301        0.09234721        6.00000000
    11.58331432        0.09363708        6.00000000
    11.67127166        0.09493259        6.00000000
    11.75901957        0.09623373        6.00000000
    11.84656249        0.09754049        6.00000000
    11.93390467        0.09885288        6.00000000
    12.02105026        0.10017090        6.00000000
    12.10800324        0.10149453        6.00000000
    12.19476748        0.10282379        6.00000000
    12.28134672        0.10415865        6.00000000
    12.36774460        0.10549913        6.00000000
    12.45396462        0.10684521        6.00000000
    12.54001020        0.10819689        6.00000000
    12.62588463        0.10955416        6.00000000
    12.71159113        0.11091703        6.00000000
    12.79713281        0.11228548        6.00000000
    12.88251268        0.11365950        6.00000000
    12.96773368        0.11503910        6.00000000
    13.05279866        0.11642427        6.00000000
    13.13771038        0.11781499        6.00000000
    13.22247153        0.11921127        6.00000000
    13.30708472        0.12061309        6.00000000
    13.39155250        0.12202045        6.00000000
    13.47587733        0.12343334        6.00000000
    13.56006163        0.12485175        6.00000000
    13.64410773        0.12627568        6.00000000
    13.72801792        0.12770512        6.00000000
    13.81179440        0.12914006        6.00000000
    13.89543935        0.13058049        6.00000000
    13.97895485        0.13202640        6.00000000
    14.06234297        0.13347779        6.00000000
    14.14560570        0.13493464        6.00000000
    14.22874499        0.13639695        6.00000000
    14.31176274        0.13786471        6.00000000
    14.39466078        0.13933790        6.00000000
    14.47744095        0.14081653        6.00000000
    14.56010499        0.14230058        6.00000000
    14.64265461        0.14379004        6.00000000
    14.72509151        0.14528490        6.00000000
    14.80741731        0.14678515        6.00000000
    14.88963361        0.14829079        6.00000000
    14.97174197        0.14980180        6.00000000
    15.05374391        0.15131817        6.00000000
    15.13564094        0.15283989        6.00000000
    15.21743448        0.15436695        6.00000000
    15.29912596        0.15589935        6.00000000
    15.38071679        0.15743707        6.00000000
    15.46220831        0.15898009        6.00000000
    15.54360183        0.16052842        6.00000000
    15.62489867        0.16208204        6.00000000
    15.70610008        0.16364094        6.00000000
    15.78720732        0.16520510        6.00000000
    15.86822159        0.16677452        6.00000000
    15.94914406        0.16834919        6.00000000
    16.02997591        0.16992909        6.00000000
    16.11071828        0.17151421        6.00000000
    16.19137225        0.17310455        6.00000000
    16.27193893        0.17470009        6.00000000
    16.35241939        0.17630081        6.00000000
    16.43281465        0.17790672        6.00000000
    16.51312575        0.17951779        6.00000000
    16.59335367        0.18113402        6.00000000
    16.67349940        0.18275539        6.00000000
    16.75356388        0.18438189        6.00000000
    16.83354807        0.18601351        6.00000000
    16.91345288        0.18765024        6.00000000
    16.99327920        0.18929206        6.00000000
    17.07302791        0.19093897        6.00000000
    17.15269990        0.19259095        6.00000000
    17.23229599        0.19424798        6.00000000
    17.31181701        0.19591007        6.00000000
    17.39126378        0.19757719        6.00000000
    17.47063710        0.19924933        6.00000000
    17.54993775        0.20092648        6.00000000
    17.62916649        0.20260863        6.00000000
    17.70832407        0.20429576        6.00000000
    17.78741123        0.20598787        6.00000000
    17.86642870        0.20768493        6.00000000
    17.94537716        0.20938694        6.00000000
    18.02425734        0.21109389        6.00000000
    18.10306989        0.21280575        6.00000000
    18.18181550        0.21452253        6.00000000
    18.26049481        0.21624420        6.00000000
    18.33910847        0.21797075        6.00000000
    18.41765711        0.21970218        6.00000000
    18.49614134        0.22143845        6.00000000
    18.57456177        0.22317958        6.00000000
    18.65291901        0.22492553        6.00000000
    18.73121363        0.22667630        6.00000000
    18.80944620        0.22843187        6.00000000
    18.88761729        0.23019223        6.00000000
    18.96572745        0.23195737        6.00000000
    19.04377724        0.23372727        6.00000000
    19.12176715        0.23550192        6.00000000
    19.19969774        0.23728131        6.00000000
    19.27756951        0.23906542        6.00000000
    19.35538296        0.24085424        6.00000000
    19.43313859        0.24264775        6.00000000
    19.51083688        0.24444595        6.00000000
    19.58847831        0.24624881        6.00000000
    19.66606334        0.24805633        6.00000000
    19.74359243        0.24986849        6.00000000
    19.82106604        0.25168527        6.00000000
    19.89848461        0.25350666        6.00000000
    19.97584857        0.25533266        6.00000000
    20.05315835        0.25716324        6.00000000
    20.13041437        0.25899838        6.00000000
    20.20761704        0.26083809        6.00000000
    20.28476675        0.26268233        6.00000000
    20.36186392        0.26453110        6.00000000
    20.43890893        0.26638439        6.00000000
    20.51590215        0.26824217        6.00000000
    20.59284399        0.27010444        6.00000000
    20.66973478        0.27197118        6.00000000
    20.74657491        0.27384238        6.00000000
    20.82336472        0.27571801        6.00000000
    20.90010456        0.27759808        6.00000000
    20.97679479        0.27948255        6.00000000
    21.05343573        0.28137142        6.00000000
    21.13002771        0.28326468        6.00000000
    21.20657107        0.28516230        6.00000000
    21.28306613        0.28706428        6.00000000
    21.35951318        0.28897059        6.00000000
    21.43591256        0.29088123        6.00000000
    21.51226454        0.29279618        6.00000000
    21.58856945        0.29471542        6.00000000
    21.66482756        0.29663895        6.00000000
    21.74103916        0.29856673        6.00000000
    21.81720454        0.30049877        6.00000000
    21.89332396        0.30243504        6.00000000
    21.96939771        0.30437553        6.00000000
    22.04542604        0.30632022        6.00000000
    22.12140923        0.30826911        6.00000000
    22.19734752        0.31022217        6.00000000
    22.27324117        0.31217938        6.00000000
    22.34909044        0.31414074        6.00000000
    22.42489555        0.31610623        6.00000000
    22.50065675        0.31807583        6.00000000
    22.57637428        0.32004953        6.00000000
    22.65204835        0.32202731        6.00000000
    22.72767921        0.32400915        6.00000000
    22.80326707        0.32599505        6.00000000
    22.87881216        0.32798498        6.00000000
    22.95431467        0.32997894        6.00000000
    23.02977483        0.33197690        6.00000000
    23.10519283        0.33397884        6.00000000
    23.18056889        0.33598476        6.00000000
    23.25590319        0.33799464        6.00000000
    23.33119593        0.34000846        6.00000000
    23.40644731        0.34202621        6.00000000
    23.48165751        0.34404787        6.00000000
    23.55682672        0.34607342        6.00000000
    23.63195510        0.34810285        6.00000000
    23.70704285        0.35013615        6.00000000
    23.78209013        0.35217329        6.00000000
    23.85709711        0.35421426        6.00000000
    23.93206396        0.35625905        6.00000000
    24.00699084        0.35830764        6.00000000
    24.08187791        0.36036001        6.00000000
    24.15672534        0.36241614        6.00000000
    24.23153326        0.36447603        6.00000000
    24.30630183        0.36653966        6.00000000
    24.38103120        0.36860700        6.00000000
    24.45572152        0.37067804        6.00000000
    24.53037291        0.37275277        6.00000000
    24.60498553        0.37483118        6.00000000
    24.67955951        0.37691323        6.00000000
    24.75409498        0.37899892        6.00000000
    24.82859207        0.38108824        6.00000000
    24.90305090        0.38318116        6.00000000
    24.97747160        0.38527766        6.00000000
    25.05185429        0.38737774        6.00000000
    25.12619910        0.38948138        6.00000000
    25.20050612        0.39158855        6.00000000
    25.27477549        0.39369925        6.00000000
    25.34900731        0.39581345        6.00000000
    25.42320168        0.39793114        6.00000000
    25.49735872        0.40005231        6.00000000
    25.57147852        0.40217693        6.00000000
    25.64556119        0.40430499        6.00000000
    25.71960683        0.40643647        6.00000000
    25.79361553        0.40857136        6.00000000
    25.86758737        0.41070964        6.00000000
    25.94152247        0.41285129        6.00000000
    26.01542090        0.41499629        6.00000000
    26.08928275        0.41714464        6.00000000
    26.16310810        0.41929631        6.00000000
    26.23689703        0.42145128        6.00000000
    26.31064964        0.42360954        6.00000000
    26.38436598        0.42577107        6.00000000
    26.45804614        0.42793586        6.00000000
    26.53169019        0.43010388        6.00000000
    26.60529820        0.43227513        6.00000000
    26.67887024        0.43444957        6.00000000
    26.75240638        0.43662721        6.00000000
    26.82590667        0.43880801        6.00000000
    26.89937119        0.44099196        6.00000000
    26.97279999        0.44317905        6.00000000
    27.04619313        0.44536926        6.00000000
    27.11955068        0.44756257        6.00000000
    27.19287267        0.44975896        6.00000000
    27.26615917        0.45195842        6.00000000
    27.33941022        0.45416092        6.00000000
    27.41262587        0.45636646        6.00000000
    27.48580617        0.45857501        6.00000000
    27.55895117        0.46078655        6.00000000
    27.63206090        0.46300108        6.00000000
    27.70513541        0.46521857        6.00000000
    27.77817474        0.46743900        6.00000000
    27.85117892        0.46966236        6.00000000
    27.92414799        0.47188863        6.00000000
    27.99708198        0.47411779        6.00000000
    28.06998093        0.47634983        6.00000000
    28.14284486        0.47858472        6.00000000
    28.21567381        0.48082245        6.00000000
    28.28846779        0.48306300        6.00000000
    28.36122684        0.48530636        6.00000000
    28.43395097        0.48755250        6.00000000
    28.50664022        0.48980142        6.00000000
    28.57929459        0.49205308        6.00000000
    28.65191411        0.49430748        6.00000000
    28.72449879        0.49656459        6.00000000
    28.79704865        0.49882440        6.00000000
    28.86956370        0.50108689        6.00000000
    28.94204395        0.50335205        6.00000000
    29.01448941        0.50561985        6.00000000
    29.08690009        0.50789027        6.00000000
    29.15927600        0.51016331        6.00000000
    29.23161714        0.51243893        6.00000000
    29.30392351        0.51471713        6.00000000
    29.37619511        0.51699788        6.00000000
    29.44843196        0.51928117        6.00000000
    29.52063404        0.52156698        6.00000000
    29.59280135        0.52385529        6.00000000
    29.66493389        0.52614609        6.00000000
    29.73703165        0.52843935        6.00000000
    29.80909462        0.53073506        6.00000000
    29.88112280        0.53303319        6.00000000
    29.95311618        0.53533374        6.00000000
    30.02507473        0.53763668        6.00000000
    30.09699846        0.53994199        6.00000000
    30.16888734        0.54224966        6.00000000
    30.24074135        0.54455967        6.00000000
    30.31256049        0.54687200        6.00000000
    30.38434473        0.54918664        6.00000000
    30.45609405        0.55150355        6.00000000
    30.52780842        0.55382274        6.00000000
    30.59948783        0.55614417        6.00000000
    30.67113225        0.55846782        6.00000000
    30.74274164        0.56079369        6.00000000
    30.81431599        0.56312176        6.00000000
    30.88585527        0.56545199        6.00000000
    30.95735944        0.56778438        6.00000000
    31.02882847        0.57011891        6.00000000
    31.10026233        0.57245556        6.00000000
    31.17166098        0.57479431        6.00000000
    31.24302438        0.57713514        6.00000000
    31.31435251        0.57947804        6.00000000
    31.38564531        0.58182298        6.00000000
    31.45690275        0.58416995        6.00000000
    31.52812479        0.58651893        6.00000000
    31.59931138        0.58886989        6.00000000
    31.67046247        0.59122283        6.00000000
    31.74157803        0.59357772        6.00000000
    31.81265801        0.59593455        6.00000000
    31.88370234        0.59829329        6.00000000
    31.95471099        0.60065393        6.00000000
    32.02568391        0.60301645        6.00000000
    32.09662103        0.60538083        6.00000000
    32.16752232        0.60774705        6.00000000
    32.23838770        0.61011509        6.00000000
    32.30921712        0.61248493        6.00000000
    32.38001053        0.61485657        6.00000000
    32.45076786        0.61722996        6.00000000
    32.52148906        0.61960511        6.00000000
    32.59217406        0.62198199        6.00000000
    32.66282280        0.62436057        6.00000000
    32.73343520        0.62674085        6.00000000
    32.80401122        0.62912280        6.00000000
    32.87455077        0.63150641        6.00000000
    32.94505379        0.63389165        6.00000000
    33.01552021        0.63627851        6.00000000
    33.08594996        0.63866697        6.00000000
    33.15634295        0.64105701        6.00000000
    33.22669913        0.64344860        6.00000000
    33.29701841        0.64584174        6.00000000
    33.36730072        0.64823640        6.00000000
    33.43754597        0.65063257        6.00000000
    33.50775408        0.65303022        6.00000000
    33.57792499        0.65542934        6.00000000
    33.64805860        0.65782990        6.00000000
    33.71815482        0.66023189        6.00000000
    33.78821358        0.66263529        6.00000000
    33.85823479        0.66504008        6.00000000
    33.92821836        0.66744625        6.00000000
    33.99816420        0.66985376        6.00000000
    34.06807221        0.67226261        6.00000000
    34.13794232        0.67467278        6.00000000
    34.20777441        0.67708424        6.00000000
    34.27756841        0.67949697        6.00000000
    34.34732421        0.68191097        6.00000000
    34.41704171        0.68432620        6.00000000
    34.48672082        0.68674265        6.00000000
    34.55636144        0.68916030        6.00000000
    34.62596346        0.69157914        6.00000000
    34.69552678        0.69399913        6.00000000
    34.76505131        0.69642027        6.00000000
    34.83453692        0.69884253        6.00000000
    34.90398352        0.70126590        6.00000000
    34.97339100        0.70369036        6.00000000
    35.04275924        0.70611588        6.00000000
    35.11208813        0.70854245        6.00000000
    35.18137758        0.71097004        6.00000000
    35.25062745        0.71339865        6.00000000
    35.31983763        0.71582825        6.00000000
    35.38900801        0.71825882        6.00000000
    35.45813847        0.72069034        6.00000000
    35.52722888        0.72312279        6.00000000
    35.59627914        0.72555616        6.00000000
    35.66528911        0.72799042        6.00000000
    35.73425867        0.73042556        6.00000000
    35.80318770        0.73286155        6.00000000
    35.87207607        0.73529838        6.00000000
    35.94092365        0.73773603        6.00000000
    36.00973031        0.74017448        6.00000000
    36.07849592        0.74261370        6.00000000
    36.14722035        0.74505369        6.00000000
    36.21590347        0.74749442        6.00000000
    36.28454513        0.74993586        6.00000000
    36.35314520        0.75237801        6.00000000
    36.42170355        0.75482085        6.00000000
    36.49022003        0.75726434        6.00000000
    36.55869451        0.75970849        6.00000000
    36.62712683        0.76215325        6.00000000
    36.69551686        0.76459863        6.00000000
    36.76386445        0.76704459        6.00000000
    36.83216945        0.76949111        6.00000000
    36.90043171        0.77193819        6.00000000
    36.96865109        0.77438579        6.00000000
    37.03682742        0.77683391        6.00000000
    37.10496056        0.77928251        6.00000000
    37.17305036        0.78173158        6.00000000
    37.24109665        0.78418111        6.00000000
    37.30909927        0.78663107        6.00000000
    37.37705808        0.78908144        6.00000000
    37.44497290        0.79153221        6.00000000
    37.51284357        0.79398335        6.00000000
    37.58066993        0.79643484        6.00000000
    37.64845182        0.79888667        6.00000000
    37.71618906        0.80133882        6.00000000
    37.78388148        0.80379126        6.00000000
    37.85152892        0.80624398        6.00000000
    37.91913120        0.80869696        6.00000000
    37.98668815        0.81115018        6.00000000
    38.05419959        0.81360361        6.00000000
    38.12166535        0.81605725        6.00000000
    38.18908524        0.81851107        6.00000000
    38.25645908        0.82096505        6.00000000
    38.32378670        0.82341917        6.00000000
    38.39106790        0.82587342        6.00000000
    38.45830250        0.82832776        6.00000000
    38.52549031        0.83078220        6.00000000
    38.59263115        0.83323669        6.00000000
    38.65972483        0.83569124        6.00000000
    38.72677114        0.83814580        6.00000000
    38.79376989        0.84060038        6.00000000
    38.86072090        0.84305494        6.00000000
    38.92762395        0.84550947        6.00000000
    38.99447885        0.84796395        6.00000000
    39.06128540        0.85041835        6.00000000
    39.12804340        0.85287267        6.00000000
    39.19475263        0.85532688        6.00000000
    39.26141289        0.85778096        6.00000000
    39.32802398        0.86023489        6.00000000
    39.39458567        0.86268865        6.00000000
    39.46109776        0.86514222        6.00000000
    39.52756004        0.86759559        6.00000000
    39.59397227        0.87004873        6.00000000
    39.66033426        0.87250163        6.00000000
    39.72664577        0.87495426        6.00000000
    39.79290659        0.87740661        6.00000000
    39.85911648        0.87985866        6.00000000
    39.92527523        0.88231038        6.00000000
    39.99138259        0.88476176        6.00000000
    40.05743836        0.88721278        6.00000000
    40.12344228        0.88966342        6.00000000
    40.18939412        0.89211366        6.00000000
    40.25529366        0.89456348        6.00000000
    40.32114064        0.89701286        6.00000000
    40.38693484        0.89946179        6.00000000
    40.45267600        0.90191023        6.00000000
    40.51836388        0.90435818        6.00000000
    40.58399824        0.90680561        6.00000000
    40.64957882        0.90925251        6.00000000
    40.71510538        0.91169886        6.00000000
    40.78057765        0.91414462        6.00000000
    40.84599539        0.91658980        6.00000000
    40.91135834        0.91903436        6.00000000
    40.97666623        0.92147829        6.00000000
    41.04191880        0.92392157        6.00000000
    41.10711579        0.92636418        6.00000000
    41.17225694        0.92880610        6.00000000
    41.23734197        0.93124732        6.00000000
    41.30237061        0.93368780        6.00000000
    41.36734259        0.93612753        6.00000000
    41.43225762        0.93856650        6.00000000
    41.49711545        0.94100468        6.00000000
    41.56191577        0.94344206        6.00000000
    41.62665831        0.94587861        6.00000000
    41.69134278        0.94831432        6.00000000
    41.75596890        0.95074916        6.00000000
    41.82053637        0.95318313        6.00000000
    41.88504490        0.95561619        6.00000000
    41.94949420        0.95804833        6.00000000
    42.01388396        0.96047953        6.00000000
    42.07821389        0.96290977        6.00000000
    42.14248368        0.96533903        6.00000000
    42.20669303        0.96776729        6.00000000
    42.27084163        0.97019454        6.00000000
    42.33492917        0.97262075        6.00000000
    42.39895533        0.97504591        6.00000000
    42.46291980        0.97746999        6.00000000
    42.52682225        0.97989298        6.00000000
    42.59066238        0.98231486        6.00000000
    42.65443984        0.98473560        6.00000000
    42.71815432        0.98715520        6.00000000
    42.78180549        0.98957362        6.00000000
    42.84539301        0.99199085        6.00000000
    42.90891655        0.99440688        6.00000000
    42.97237576        0.99682168        6.00000000
    43.03577031        0.99923523        6.00000000
    43.09909986        1.00164752        6.00000000
    43.16236405        1.00405852        6.00000000
    43.22556253        1.00646822        6.00000000
    43.28869496        1.00887659        6.00000000
    43.35176097        1.01128363        6.00000000
    43.41476021        1.01368930        6.00000000
    43.47769232        1.01609360        6.00000000
    43.54055692        1.01849649        6.00000000
    43.60335365        1.02089797        6.00000000
    43.66608215        1.02329801        6.00000000
    43.72874202        1.02569659        6.00000000
    43.79133291        1.02809370        6.00000000
    43.85385442        1.03048932        6.00000000
    43.91630617        1.03288342        6.00000000
    43.97868777        1.03527600        6.00000000
    44.04099883        1.03766702        6.00000000
    44.10323896        1.04005647        6.00000000
    44.16540777        1.04244434        6.00000000
    44.22750484        1.04483059        6.00000000
    44.28952977        1.04721522        6.00000000
    44.35148216        1.04959821        6.00000000
    44.41336159        1.05197953        6.00000000
    44.47516765        1.05435917        6.00000000
    44.53689992        1.05673711        6.00000000
    44.59855797        1.05911333        6.00000000
    44.66014139        1.06148781        6.00000000
    44.72164974        1.06386053        6.00000000
    44.78308259        1.06623147        6.00000000
    44.84443949        1.06860062        6.00000000
    44.90572002        1.07096796        6.00000000
    44.96692372        1.07333346        6.00000000
    45.02805015        1.07569711        6.00000000
    45.08909885        1.07805889        6.00000000
    45.15006937        1.08041878        6.00000000
    45.21096125        1.08277676        6.00000000
    45.27177402        1.08513282        6.00000000
    45.33250721        1.08748693        6.00000000
    45.39316035        1.08983908        6.00000000
    45.45373297        1.09218925        6.00000000
    45.51422458        1.09453741        6.00000000
    45.57463469        1.09688356        6.00000000
    45.63496283        1.09922767        6.00000000
    45.69520849        1.10156972        6.00000000
    45.75537118        1.10390969        6.00000000
    45.81545039        1.10624757        6.00000000
    45.87544562        1.10858334        6.00000000
    45.93535635        1.11091698        6.00000000
    45.99518208        1.11324847        6.00000000
    46.05492227        1.11557780        6.00000000
    46.11457641        1.11790493        6.00000000
    46.17414397        1.12022986        6.00000000
    46.23362441        1.12255257        6.00000000
    46.29301718        1.12487304        6.00000000
    46.35232176        1.12719124        6.00000000
    46.41153758        1.12950717        6.00000000
    46.47066410        1.13182080        6.00000000
    46.52970076        1.13413212        6.00000000
    46.58864699        1.13644111        6.00000000
    46.64750222        1.13874774        6.00000000
    46.70626589        1.14105200        6.00000000
    46.76493740        1.14335387        6.00000000
    46.82351618        1.14565334        6.00000000
    46.88200164        1.14795038        6.00000000
    46.94039319        1.15024498        6.00000000
    46.99869021        1.15253712        6.00000000
    47.05689212        1.15482678        6.00000000
    47.11499829        1.15711395        6.00000000
    47.17300811        1.15939859        6.00000000
    47.23092096        1.16168071        6.00000000
    47.28873620        1.16396027        6.00000000
    47.34645322        1.16623726        6.00000000
    47.40407136        1.16851166        6.00000000
    47.46158998        1.17078346        6.00000000
    47.51900843        1.17305263        6.00000000
    47.57632605        1.17531916        6.00000000
    47.63354219        1.17758303        6.00000000
    47.69065616        1.17984423        6.00000000
    47.74766731        1.18210272        6.00000000
    47.80457493        1.18435851        6.00000000
    47.86137835        1.18661156        6.00000000
    47.91807687        1.18886186        6.00000000
    47.97466979        1.19110939        6.00000000
    48.03115640        1.19335414        6.00000000
    48.08753600        1.19559608        6.00000000
    48.14380785        1.19783521        6.00000000
    48.19997123        1.20007149        6.00000000
    48.25602541        1.20230492        6.00000000
    48.31196964        1.20453547        6.00000000
    48.36780318        1.20676313        6.00000000
    48.42352528        1.20898788        6.00000000
    48.47913516        1.21120970        6.00000000
    48.53463207        1.21342858        6.00000000
    48.59001522        1.21564449        6.00000000
    48.64528383        1.21785743        6.00000000
    48.70043711        1.22006736        6.00000000
    48.75547426        1.22227428        6.00000000
    48.81039447        1.22447816        6.00000000
    48.86519693        1.22667900        6.00000000
    48.91988082        1.22887676        6.00000000
    48.97444531        1.23107144        6.00000000
    49.02888955        1.23326302        6.00000000
    49.08321271        1.23545147        6.00000000
    49.13741392        1.23763679        6.00000000
    49.19149233        1.23981895        6.00000000
    49.24544707        1.24199794        6.00000000
    49.29927725        1.24417373        6.00000000
    49.35298199        1.24634632        6.00000000
    49.40656039        1.24851568        6.00000000
    49.46001155        1.25068180        6.00000000
    49.51333455        1.25284466        6.00000000
    49.56652847        1.25500425        6.00000000
    49.61959238        1.25716053        6.00000000
    49.67252534        1.25931351        6.00000000
    49.72532639        1.26146316        6.00000000
    49.77799458        1.26360946        6.00000000
    49.83052893        1.26575240        6.00000000
    49.88292848        1.26789196        6.00000000
    49.93519222        1.27002812        6.00000000
    49.98731917        1.27216087        6.00000000
    50.03930830        1.27429018        6.00000000
    50.09115862        1.27641605        6.00000000
    50.14286907        1.27853845        6.00000000
    50.19443864        1.28065737        6.00000000
    50.24586626        1.28277279        6.00000000
    50.29715089        1.28488469        6.00000000
    50.34829144        1.28699306        6.00000000
    50.39928683        1.28909788        6.00000000
    50.45013598        1.29119913        6.00000000
    50.50083778        1.29329680        6.00000000
    50.55139111        1.29539086        6.00000000
    50.60179485        1.29748131        6.00000000
    50.65204787        1.29956813        6.00000000
    50.70214900        1.30165129        6.00000000
    50.75209710        1.30373079        6.00000000
    50.80189099        1.30580660        6.00000000
    50.85152948        1.30787872        6.00000000
    50.90101138        1.30994711        6.00000000
    50.95033547        1.31201177        6.00000000
    50.99950054        1.31407268        6.00000000
    51.04850536        1.31612982        6.00000000
    51.09734866        1.31818318        6.00000000
    51.14602919        1.32023274        6.00000000
    51.19454569        1.32227848        6.00000000
    51.24289685        1.32432039        6.00000000
    51.29108139        1.32635844        6.00000000
    51.33909798        1.32839263        6.00000000
    51.38694529        1.33042294        6.00000000
    51.43462200        1.33244935        6.00000000
    51.48212673        1.33447185        6.00000000
    51.52945812        1.33649041        6.00000000
    51.57661479        1.33850503        6.00000000
    51.62359533        1.34051568        6.00000000
    51.67039832        1.34252235        6.00000000
    51.71702234        1.34452502        6.00000000
    51.76346594        1.34652369        6.00000000
    51.80972766        1.34851832        6.00000000
    51.85580603        1.35050891        6.00000000
    51.90169955        1.35249544        6.00000000
    51.94740671        1.35447789        6.00000000
    51.99292598        1.35645624        6.00000000
    52.03825583        1.35843049        6.00000000
    52.08339469        1.36040061        6.00000000
    52.12834099        1.36236660        6.00000000
    52.17309313        1.36432842        6.00000000
    52.21764951        1.36628607        6.00000000
    52.26200850        1.36823954        6.00000000
    52.30616845        1.37018880        6.00000000
    52.35012769        1.37213383        6.00000000
    52.39388455        1.37407464        6.00000000
    52.43743732        1.37601119        6.00000000
    52.48078428        1.37794347        6.00000000
    52.52392369        1.37987147        6.00000000
    52.56685379        1.38179517        6.00000000
    52.60957280        1.38371455        6.00000000
    52.65207893        1.38562961        6.00000000
    52.69437035        1.38754032        6.00000000
    52.73644522        1.38944666        6.00000000
    52.77830169        1.39134863        6.00000000
    52.81993787        1.39324621        6.00000000
    52.86135186        1.39513938        6.00000000
    52.90254174        1.39702812        6.00000000
    52.94350555        1.39891243        6.00000000
    52.98424133        1.40079228        6.00000000
    53.02474709        1.40266766        6.00000000
    53.06502081        1.40453856        6.00000000
    53.10506046        1.40640495        6.00000000
    53.14486397        1.40826683        6.00000000
    53.18442926        1.41012418        6.00000000
    53.22375421        1.41197698        6.00000000
    53.26283670        1.41382521        6.00000000
    53.30167457        1.41566888        6.00000000
    53.34026563        1.41750794        6.00000000
    53.37860767        1.41934241        6.00000000
    53.41669846        1.42117224        6.00000000
    53.45453574        1.42299745        6.00000000
    53.49211720        1.42481799        6.00000000
    53.52944055        1.42663387        6.00000000
    53.56650344        1.42844507        6.00000000
    53.60330349        1.43025157        6.00000000
    53.63983830        1.43205336        6.00000000
    53.67610545        1.43385041        6.00000000
    53.71210249        1.43564273        6.00000000
    53.74782691        1.43743029        6.00000000
    53.78327621        1.43921307        6.00000000
    53.81844784        1.44099107        6.00000000
    53.85333922        1.44276427        6.00000000
    53.88794775        1.44453264        6.00000000
    53.92227077        1.44629619        6.00000000
    53.95630562        1.44805489        6.00000000
    53.99004959        1.44980873        6.00000000
    54.02349994        1.45155769        6.00000000
    54.05665390        1.45330176        6.00000000
    54.08950866        1.45504092        6.00000000
    54.12206138        1.45677517        6.00000000
    54.15430919        1.45850448        6.00000000
    54.18624916        1.46022884        6.00000000
    54.21787836        1.46194823        6.00000000
    54.24919379        1.46366265        6.00000000
    54.28019244        1.46537207        6.00000000
    54.31087124        1.46707649        6.00000000
    54.34122709        1.46877588        6.00000000
    54.37125685        1.47047024        6.00000000
